id_municipio;nome_municipio;pib_2019;pib_2020;pib_2021;pib_2022;pib_2023
2409506;Pedra Grande (RN);222294;322712;293283;243846;325405
2409605;Pedra Preta (RN);30189;31071;36126;43026;65240
2409704;Pedro Avelino (RN);64932;69771;79994;98424;282103
2409803;Pedro Velho (RN);150079;163672;173615;178730;200896
2409902;Pendências (RN);505195;476145;757491;695059;668530
2410009;Pilões (RN);35940;41533;41829;43979;50550
2410108;Poço Branco (RN);117504;131628;131859;143411;161103
2410207;Portalegre (RN);69679;70515;78933;91230;99832
2410256;Porto do Mangue (RN);153761;126576;149471;172748;170409
2410306;Serra Caiada (RN);89545;100669;109306;137082;150413
2410405;Pureza (RN);127799;138750;169428;136764;182889
2410504;Rafael Fernandes (RN);52651;50066;53271;57950;61865
2410603;Rafael Godeiro (RN);36459;39073;43450;45690;48290
2410702;Riacho da Cruz (RN);34419;35809;37507;37690;42857
2410801;Riacho de Santana (RN);39616;41117;43512;48437;53836
2410900;Riachuelo (RN);71128;89948;192156;345300;319931
2411007;Rodolfo Fernandes (RN);48938;52583;59192;64939;67765
2411056;Tibau (RN);107940;109446;115022;137774;155095
2411106;Ruy Barbosa (RN);35845;39772;126772;203594;218239
2411205;Santa Cruz (RN);550074;583899;619036;675850;716309
2411403;Santana do Matos (RN);137523;145540;147037;179803;207088
2411429;Santana do Seridó (RN);37313;35073;36353;44373;51449
2411502;Santo Antônio (RN);271645;293342;302533;328015;339515
2411601;São Bento do Norte (RN);365438;418182;549241;421481;394853
2411700;São Bento do Trairí (RN);42249;44513;45623;55558;58251
2411809;São Fernando (RN);52976;55435;63596;68979;77560
2411908;São Francisco do Oeste (RN);50054;50707;54447;65016;74357
2412005;São Gonçalo do Amarante (RN);1895671;1744638;1905641;2307194;2588564
2412104;São João do Sabugi (RN);72974;77797;84585;94944;100073
2412203;São José de Mipibu (RN);885208;940688;1040956;1359848;1457800
2412302;São José do Campestre (RN);108085;116230;125090;141196;165230
2412401;São José do Seridó (RN);84542;79027;83854;95606;106548
2412500;São Miguel (RN);258995;277712;319740;386805;420064
2412559;São Miguel do Gostoso (RN);299031;368803;492637;722955;712098
2412609;São Paulo do Potengi (RN);209127;219980;231552;273442;290640
2412708;São Pedro (RN);53429;52646;55799;68283;72504
2412807;São Rafael (RN);81362;85177;88674;97419;108235
2412906;São Tomé (RN);100881;105842;111773;120594;184856
2413003;São Vicente (RN);69954;71371;76920;90507;100458
2413102;Senador Elói de Souza (RN);53090;54071;60475;73627;79950
2413201;Senador Georgino Avelino (RN);120330;116848;116486;105581;114536
2413300;Serra de São Bento (RN);51173;51240;57410;73394;84833
2413359;Serra do Mel (RN);303363;617353;858721;976555;685341
2413409;Serra Negra do Norte (RN);95592;98846;118874;134900;162339
2413508;Serrinha (RN);64213;66698;71897;81783;92368
2413557;Serrinha dos Pintos (RN);43736;46709;49786;56138;64722
2413607;Severiano Melo (RN);52995;59150;63098;92738;96870
2413706;Sítio Novo (RN);47709;48415;53783;58723;64195
2413805;Taboleiro Grande (RN);28278;30067;32472;37505;43556
2413904;Taipu (RN);127011;136398;155197;174535;184091
2414001;Tangará (RN);185503;192122;201782;213678;225000
2414100;Tenente Ananias (RN);104254;107122;113586;128347;142795
2414159;Tenente Laurentino Cruz (RN);92226;102889;107284;117560;120493
2414209;Tibau do Sul (RN);418587;397610;415829;578304;576215
2414308;Timbaúba dos Batistas (RN);33885;34565;43617;44947;47341
2414407;Touros (RN);534519;610444;814838;979898;1015670
2414456;Triunfo Potiguar (RN);38833;38496;45829;52839;55944
2414506;Umarizal (RN);136171;140766;151205;167034;167072
2414605;Upanema (RN);175253;179061;214152;330523;370220
2414704;Várzea (RN);52049;55578;56555;65328;72803
2414753;Venha-Ver (RN);38133;40803;43202;42294;47870
2414803;Vera Cruz (RN);117249;122385;133469;149591;167326
2414902;Viçosa (RN);20700;21256;23238;25575;29717
2415008;Vila Flor (RN);43059;44401;44403;47194;49863
2500106;Água Branca (PB);82544;86556;92268;95193;107368
2500205;Aguiar (PB);50141;55808;60256;61115;68585
2500304;Alagoa Grande (PB);276069;281480;300766;320351;367232
2500403;Alagoa Nova (PB);325790;331770;335568;377885;376825
2500502;Alagoinha (PB);114818;122810;138844;152280;166686
2500536;Alcantil (PB);43762;47931;55221;62649;70348
2500577;Algodão de Jandaíra (PB);26862;26072;28688;33768;38483
2500601;Alhandra (PB);1887486;2216316;3391901;3639169;3148252
2500700;São João do Rio do Peixe (PB);190655;210505;226326;248472;286060
2500734;Amparo (PB);26162;27750;29514;33048;37039
2500775;Aparecida (PB);85300;89771;105562;125776;147637
2500809;Araçagi (PB);162870;170228;186121;200370;233113
2500908;Arara (PB);105690;107020;112505;119681;133977
2501005;Araruna (PB);172769;185759;204618;210531;244109
2501104;Areia (PB);228778;243317;258030;303549;355512
2501153;Areia de Baraúnas (PB);20538;22129;26146;48609;27916
2501203;Areial (PB);54729;60493;62686;71785;81463
2501302;Aroeiras (PB);145996;150935;286086;314453;327699
2501351;Assunção (PB);39255;42999;48605;53156;56279
2501401;Baía da Traição (PB);88851;94183;108130;117262;130462
2501500;Bananeiras (PB);236497;249051;279647;320677;370980
2501534;Baraúna (PB);44410;46873;49872;54869;62002
2501575;Barra de Santana (PB);77379;81033;90980;101341;115121
2501609;Barra de Santa Rosa (PB);134229;138437;151140;156129;187975
2501708;Barra de São Miguel (PB);65331;72193;85061;86303;101524
2501807;Bayeux (PB);1388145;1291606;1367700;1492127;1899000
2501906;Belém (PB);189864;204353;217642;241955;268655
2502003;Belém do Brejo do Cruz (PB);68207;70188;78754;82367;93160
2502052;Bernardino Batista (PB);36158;37576;40115;45716;53721
2502102;Boa Ventura (PB);44105;45561;51771;56351;63601
2502151;Boa Vista (PB);145468;173207;203601;305885;319446
2502201;Bom Jesus (PB);29363;30186;32154;35756;40310
2502300;Bom Sucesso (PB);44332;47849;54738;57235;66561
2502409;Bonito de Santa Fé (PB);94660;94884;96760;98918;119586
2502508;Boqueirão (PB);216451;232197;260287;265030;302850
2502607;Igaracy (PB);55214;57595;60877;64889;73095
2502706;Borborema (PB);58351;62513;69315;73308;80671
2502805;Brejo do Cruz (PB);128265;133695;147569;169245;207305
2502904;Brejo dos Santos (PB);54999;57625;64523;71212;79111
2503001;Caaporã (PB);364269;475370;416707;456330;545157
2503100;Cabaceiras (PB);58506;67973;116784;143538;171069
2503209;Cabedelo (PB);2921992;2741069;3137677;3605029;4092777
2503308;Cachoeira dos Índios (PB);112016;114596;125141;134515;153125
2503407;Cacimba de Areia (PB);34861;36585;39217;41058;45669
2503506;Cacimba de Dentro (PB);133639;141380;154293;160537;179299
2503555;Cacimbas (PB);57175;61659;67251;76001;84005
2503605;Caiçara (PB);59261;63863;65797;75521;83428
2503704;Cajazeiras (PB);1128058;1134929;1231837;1425034;1808447
2503753;Cajazeirinhas (PB);35384;37245;42140;44212;51075
2503803;Caldas Brandão (PB);65813;69229;74927;81716;92129
2503902;Camalaú (PB);59950;65448;71860;76257;87713
2504009;Campina Grande (PB);9507632;10077160;10349781;11505704;12908743
2504033;Capim (PB);62122;71116;75876;87593;101592
2504074;Caraúbas (PB);39057;40492;42317;47320;55068
2504108;Carrapateira (PB);27408;29054;31011;34001;39802
2504157;Casserengue (PB);61165;67366;70122;75140;83914
2504207;Catingueira (PB);45261;48565;53095;57036;63519
2504306;Catolé do Rocha (PB);438050;456782;506809;568709;622714
2504355;Caturité (PB);52203;57238;61814;75914;87217
2504405;Conceição (PB);180181;192205;209556;234853;257651
2504504;Condado (PB);60220;82288;90623;77146;89037
2504603;Conde (PB);809844;890607;1274198;1418529;1648300
2504702;Congo (PB);51456;54649;61917;68740;85465
2504801;Coremas (PB);142401;196738;250138;229338;255021
2504850;Coxixola (PB);20762;22527;24115;26736;30936
2504900;Cruz do Espírito Santo (PB);151570;165362;191764;209447;253013
2505006;Cubati (PB);66083;67701;76970;86843;102129
2505105;Cuité (PB);209907;215819;220943;242715;273447
2505204;Cuitegi (PB);63757;62092;66817;77091;87664
2505238;Cuité de Mamanguape (PB);60490;67720;74254;78110;85105
2505279;Curral de Cima (PB);49157;51360;55714;61995;74436
2505303;Curral Velho (PB);23362;24919;26853;29807;33783
2505352;Damião (PB);42880;46271;50368;54716;62654
2505402;Desterro (PB);61524;67393;72920;82416;94774
2505501;Vista Serrana (PB);35561;36770;39511;43723;50452
2505600;Diamante (PB);55005;55479;59527;71581;75548
2505709;Dona Inês (PB);82106;84952;94022;104757;117418
2505808;Duas Estradas (PB);40406;42040;45155;52063;51973
2505907;Emas (PB);34101;37698;41741;43295;46042
2506004;Esperança (PB);440224;467759;709828;793127;851650
2506103;Fagundes (PB);93281;101934;105579;120961;135441
2506202;Frei Martinho (PB);29974;28869;30352;33079;38774
2506251;Gado Bravo (PB);66691;69557;76350;85089;101801
2506301;Guarabira (PB);1086632;1057345;1778824;1325439;1489288
2506400;Gurinhém (PB);130027;137913;151393;170588;201227
2506509;Gurjão (PB);32357;35154;38417;43684;50413
2506608;Ibiara (PB);49677;52443;58012;60877;63597
2506707;Imaculada (PB);83883;90919;98470;102542;105988
2506806;Ingá (PB);179280;196937;195442;236604;270159
2506905;Itabaiana (PB);308011;318024;336826;370500;417387
2507002;Itaporanga (PB);299852;308928;342219;377082;445867
2507101;Itapororoca (PB);182845;189740;206834;234764;261025
2507200;Itatuba (PB);124482;141887;154474;180344;211522
2507309;Jacaraú (PB);135502;147576;165481;192521;217258
2507408;Jericó (PB);68120;71029;76561;86264;95979
2507507;João Pessoa (PB);20846014;20728227;21865637;24669919;28442131
2507606;Juarez Távora (PB);62263;71196;73279;84469;93223
2507705;Juazeirinho (PB);184579;190200;210738;220993;259622
2507804;Junco do Seridó (PB);72918;79427;96811;105294;128192
2507903;Juripiranga (PB);103485;111256;117631;130971;150461
2508000;Juru (PB);75825;80599;87525;96437;111022
2508109;Lagoa (PB);40085;47492;51364;57360;65991
2508208;Lagoa de Dentro (PB);74351;78625;83716;93703;104437
2508307;Lagoa Seca (PB);280830;291431;310520;357094;416794
2508406;Lastro (PB);26142;27702;29567;34151;37248
2508505;Livramento (PB);58078;62097;70182;75589;83602
2508554;Logradouro (PB);41638;43953;48759;54880;65569
2508604;Lucena (PB);181993;200775;222862;249896;279944
2508703;Mãe d'Água (PB);33679;36835;38696;41425;45505
2508802;Malta (PB);53655;73005;79951;68216;77516
2508901;Mamanguape (PB);689371;692471;807657;893544;1086800
2509008;Manaíra (PB);79276;86797;101623;105531;110034
2509057;Marcação (PB);80691;87609;104110;109425;123336
2509107;Mari (PB);216414;221024;242496;257312;303052
2509156;Marizópolis (PB);69767;72834;82151;87286;97757
2509206;Massaranduba (PB);113385;123178;130597;161376;196173
2509305;Mataraca (PB);204886;225449;229876;196942;231046
2509339;Matinhas (PB);49239;51308;54111;64162;80821
2509370;Mato Grosso (PB);27427;28766;31916;34676;38900
2509396;Maturéia (PB);54064;55539;61962;68505;79510
2509404;Mogeiro (PB);135376;164346;164588;189355;220317
2509503;Montadas (PB);48751;52421;55405;64385;68335
2509602;Monte Horebe (PB);36239;43364;48173;53561;59800
2509701;Monteiro (PB);576911;577991;636488;753021;842417
2509800;Mulungu (PB);81247;88690;98547;100810;111589
2509909;Natuba (PB);85890;92138;95639;110578;116149
2510006;Nazarezinho (PB);58979;60640;66198;69768;81441
2510105;Nova Floresta (PB);88924;90901;99828;102651;114955
2510204;Nova Olinda (PB);51579;52554;57973;63672;69482
2510303;Nova Palmeira (PB);43449;42407;49111;49124;54633
2510402;Olho d'Água (PB);54960;58388;62018;67370;76534
2510501;Olivedos (PB);38411;39888;43664;46787;53270
2510600;Ouro Velho (PB);31562;34621;38371;42297;47542
2510659;Parari (PB);20121;20862;21547;24669;28042
2510709;Passagem (PB);23848;26665;28935;32130;35352
2510808;Patos (PB);1914109;1920850;1998302;2210177;2555214
2510907;Paulista (PB);137826;143653;157586;178362;200281
2511004;Pedra Branca (PB);32176;35397;37568;42759;48602
2511103;Pedra Lavrada (PB);71904;73973;80276;84890;94715
2511202;Pedras de Fogo (PB);414401;537487;656966;695261;836969
2511301;Piancó (PB);189520;190593;206946;224956;246685
2511400;Picuí (PB);192775;204776;213731;245332;270316
2511509;Pilar (PB);103679;112886;122047;139094;158901
2511608;Pilões (PB);74876;84386;95609;108636;133896
2511707;Pilõezinhos (PB);49336;53523;51324;58975;64516
2511806;Pirpirituba (PB);88955;90649;95327;106136;120990
2511905;Pitimbu (PB);318574;375323;431304;427280;479172
2512002;Pocinhos (PB);242455;271743;285031;295224;334112
2512036;Poço Dantas (PB);36982;36279;40318;46464;56713
2512077;Poço de José de Moura (PB);41563;44284;46932;52955;61655
2512101;Pombal (PB);415781;427189;466596;514594;594290
2512200;Prata (PB);52306;58675;64814;65920;83660
2512309;Princesa Isabel (PB);251496;255527;266954;299712;343379
2512408;Puxinanã (PB);108222;121586;138075;168482;189387
2512507;Queimadas (PB);508783;529576;607307;688426;788732
2512606;Quixaba (PB);23064;23491;26818;29631;30647
2512705;Remígio (PB);174139;174742;181633;194545;224366
2512721;Pedro Régis (PB);49891;52413;57292;60802;70516
2512747;Riachão (PB);31569;33810;36562;38502;42007
2512754;Riachão do Bacamarte (PB);45204;47129;50199;57921;68122
2512762;Riachão do Poço (PB);47441;52178;56334;62939;73546
2512788;Riacho de Santo Antônio (PB);26247;26824;30616;32621;35322
2512804;Riacho dos Cavalos (PB);82052;85060;92854;103304;111761
2512903;Rio Tinto (PB);266761;288050;323318;357815;393104
2513000;Salgadinho (PB);27904;30834;33513;34737;40278
2513109;Salgado de São Félix (PB);117941;129094;129057;140790;177321
2513158;Santa Cecília (PB);54403;58691;65826;81961;90463
2513208;Santa Cruz (PB);56360;58426;62329;64859;74312
2513307;Santa Helena (PB);53391;58867;62387;67436;84256
2513356;Santa Inês (PB);31237;33950;36845;37776;40015
2513406;Santa Luzia (PB);224905;294590;372903;794096;573425
2513505;Santana de Mangueira (PB);43959;45660;51164;54851;60940
2513604;Santana dos Garrotes (PB);56925;62247;67491;75269;81502
2513653;Joca Claudino (PB);28513;30035;33077;35228;43129
2513703;Santa Rita (PB);2568775;2564208;2580592;2846355;3163544
2513802;Santa Teresinha (PB);44868;48039;57292;62607;66909
2513851;Santo André (PB);26240;29073;29441;34482;40211
2513901;São Bento (PB);475598;489840;568731;627757;724346
2513927;São Bentinho (PB);48814;49403;55647;58646;64264
2513943;São Domingos do Cariri (PB);24657;26608;28821;33208;39709
2513968;São Domingos (PB);29978;32174;36270;39036;44068
2513984;São Francisco (PB);35072;36640;39305;42733;48447
2514008;São João do Cariri (PB);44397;49302;55476;61608;71555
2514107;São João do Tigre (PB);35335;37784;41004;45782;51496
2514206;São José da Lagoa Tapada (PB);62359;63367;72192;78661;87269
2514305;São José de Caiana (PB);47852;51229;55708;55328;63973
2514404;São José de Espinharas (PB);45088;51509;55035;58223;66469
2514453;São José dos Ramos (PB);48449;54053;86773;69571;78200
2514503;São José de Piranhas (PB);204438;220330;230936;255978;289437
2514552;São José de Princesa (PB);30640;33739;34093;37036;43362
2514602;São José do Bonfim (PB);29332;30000;32491;35043;41022
2514651;São José do Brejo do Cruz (PB);25235;26357;29166;32476;36303
2514701;São José do Sabugi (PB);94219;96333;125303;279772;129591
2514800;São José dos Cordeiros (PB);32198;34399;37037;40204;44795
2514909;São Mamede (PB);70042;75709;82591;130821;101241
2515005;São Miguel de Taipu (PB);68316;78432;82966;98867;122551
2515104;São Sebastião de Lagoa de Roça (PB);94617;99912;106031;114294;133993
2515203;São Sebastião do Umbuzeiro (PB);32818;35164;40497;40191;46472
2515302;Sapé (PB);609459;632982;677858;766290;852471
2515401;São Vicente do Seridó (PB);72478;79693;90035;98024;112003
2515500;Serra Branca (PB);130601;135502;148076;160560;187052
2515609;Serra da Raiz (PB);33045;34551;37107;41753;47507
2515708;Serra Grande (PB);27992;29544;33251;36500;40406
2515807;Serra Redonda (PB);64517;71738;71258;65848;74715
2515906;Serraria (PB);57632;62035;67798;70089;79579
2515930;Sertãozinho (PB);48449;52365;55027;60561;71175
2515971;Sobrado (PB);94273;97028;113089;121745;135262
2516003;Solânea (PB);300660;325719;353670;381993;428475
2516102;Soledade (PB);177928;186551;253441;299841;319643
2516151;Sossêgo (PB);34134;35789;38789;42450;47775
2516201;Sousa (PB);1176421;1254399;1320173;1466568;1714770
2516300;Sumé (PB);184531;195666;201613;226700;255601
2516409;Tacima (PB);79758;83622;91865;94202;106670
2516508;Taperoá (PB);119113;132766;139501;150682;169781
2516607;Tavares (PB);120693;130736;140211;154106;167333
2516706;Teixeira (PB);143750;153304;169461;188082;222479
2516755;Tenório (PB);29480;30628;34675;36699;40231
2516805;Triunfo (PB);74812;81016;87702;102134;121796
2516904;Uiraúna (PB);173818;178336;193071;219080;245510
2517001;Umbuzeiro (PB);76567;83715;91270;95804;118557
2517100;Várzea (PB);31479;34061;37673;41255;46408
2517209;Vieirópolis (PB);41819;45289;52851;49371;59242
2517407;Zabelê (PB);23477;25100;27048;30161;35337
2600054;Abreu e Lima (PE);1574273;1618173;1724258;1942161;2129775
2600104;Afogados da Ingazeira (PE);461055;481055;541816;601794;651001
2600203;Afrânio (PE);176836;283519;209815;248784;271668
2600302;Agrestina (PE);278569;310851;352858;339885;368076
2600401;Água Preta (PE);253755;247381;259866;253240;263642
2600500;Águas Belas (PE);359902;376056;401111;451412;489637
2600609;Alagoinha (PE);138073;140520;144945;166384;199751
2600708;Aliança (PE);325838;326748;413314;435531;472449
2600807;Altinho (PE);267499;194174;222589;256376;302022
2600906;Amaraji (PE);227974;269316;294407;248292;307792
2601003;Angelim (PE);134643;127555;142260;151341;186927
2601052;Araçoiaba (PE);145664;161996;161884;177209;203113
2601102;Araripina (PE);1030980;1035533;1272092;1539413;1777713
2601201;Arcoverde (PE);1054119;1240609;1215383;1360082;1503621
2601300;Barra de Guabiraba (PE);131668;142607;146943;173698;197017
2601409;Barreiros (PE);446322;468537;503988;563604;645437
2601508;Belém de Maria (PE);90944;90872;99499;100935;110733
2601607;Belém do São Francisco (PE);290036;367362;366293;612708;715390
2601706;Belo Jardim (PE);2315136;2213907;2765036;3276284;3429628
2601805;Betânia (PE);100180;101589;105307;113174;125498
2601904;Bezerros (PE);770298;814475;962826;1200901;1089685
2602001;Bodocó (PE);292660;295451;317010;338010;388247
2602100;Bom Conselho (PE);528716;563851;643151;728908;801671
2602209;Bom Jardim (PE);329306;347772;366988;387053;419042
2602308;Bonito (PE);452855;461555;539340;624055;736191
2602407;Brejão (PE);157478;197511;183679;201665;226948
2602506;Brejinho (PE);62708;70039;83879;93477;95683
2602605;Brejo da Madre de Deus (PE);430379;466009;461357;490436;530035
2602704;Buenos Aires (PE);109169;117828;133152;149124;163217
2602803;Buíque (PE);447859;479641;549015;578159;647063
2602902;Cabo de Santo Agostinho (PE);10592039;10786158;13706389;14474714;15897620
2603009;Cabrobó (PE);392234;404150;440863;482237;536175
2603108;Cachoeirinha (PE);215776;216361;254369;267051;290338
2603207;Caetés (PE);337725;357024;423727;411350;503212
2603306;Calçado (PE);100711;120260;115299;111556;134331
2603405;Calumbi (PE);51812;50508;50300;56926;62249
2603454;Camaragibe (PE);2078544;2100775;2229680;2277081;2436552
2603504;Camocim de São Félix (PE);160739;156658;181161;188599;209246
2603603;Camutanga (PE);213024;256335;285369;391184;427495
2603702;Canhotinho (PE);206759;222216;253171;276707;364996
2603801;Capoeiras (PE);210824;219952;244054;238707;266090
2603900;Carnaíba (PE);172317;180454;193546;198852;212891
2603926;Carnaubeira da Penha (PE);80968;84243;83423;102753;107059
2604007;Carpina (PE);1455180;1634471;1744915;1877612;1937470
2604106;Caruaru (PE);7962014;7703430;8663525;9587869;11238434
2604155;Casinhas (PE);95651;101910;101521;111259;125631
2604205;Catende (PE);312172;342400;360566;376205;390075
2604304;Cedro (PE);97086;102211;125401;123537;133554
2604403;Chã de Alegria (PE);140594;143310;168758;190074;190273
2604502;Chã Grande (PE);215584;232179;251193;259386;325129
2604601;Condado (PE);231252;238490;250915;289546;294987
2604700;Correntes (PE);169414;177708;192016;200066;211880
2604809;Cortês (PE);116912;115313;121502;131069;147761
2604908;Cumaru (PE);96364;109985;109260;145928;163890
2605004;Cupira (PE);259819;263117;283576;301381;355809
2605103;Custódia (PE);459027;491392;593880;754985;759609
2605152;Dormentes (PE);223981;235349;246023;285812;311854
2605202;Escada (PE);1079199;1078851;1306431;1604331;1582303
2605301;Exu (PE);293083;315010;325117;362060;440315
2605400;Feira Nova (PE);214727;240458;247550;255595;274542
2605459;Fernando de Noronha (PE);190633;117533;229561;301152;304923
2605509;Ferreiros (PE);107603;108572;132503;152317;171423
2605608;Flores (PE);166482;169045;192902;204659;245679
2605707;Floresta (PE);416220;411261;445213;550802;583259
2605806;Frei Miguelinho (PE);122292;124948;131441;136979;152032
2605905;Gameleira (PE);232992;237375;274258;239837;248184
2606002;Garanhuns (PE);2770471;2786055;3077112;3537057;3834635
2606101;Glória do Goitá (PE);495976;477656;554616;601948;626114
2606200;Goiana (PE);9674189;7036988;10662964;12768635;13893623
2606309;Granito (PE);68548;73447;78432;83022;91071
2606408;Gravatá (PE);1207262;1225155;1359681;1398192;1637743
2606507;Iati (PE);167545;187704;195800;213965;236013
2606606;Ibimirim (PE);293004;317197;330119;365085;425355
2606705;Ibirajuba (PE);62972;69131;85527;90588;99153
2606804;Igarassu (PE);2861749;2852109;3471427;3582882;3770816
2606903;Iguaracy (PE);96212;98681;112369;117173;122068
2607000;Inajá (PE);178443;190611;196880;241060;276204
2607109;Ingazeira (PE);38523;41171;50497;59766;65457
2607208;Ipojuca (PE);11899475;12048973;14929346;17815112;17972323
2607307;Ipubi (PE);299202;337742;340374;364184;412535
2607406;Itacuruba (PE);61800;64962;71286;81088;82430
2607505;Itaíba (PE);229699;258313;283413;341185;390249
2607604;Ilha de Itamaracá (PE);256491;267802;299232;297783;298295
2607653;Itambé (PE);488724;500403;522657;529257;586823
2607703;Itapetim (PE);116148;125474;139873;160416;170269
2607752;Itapissuma (PE);1882191;2140599;2383641;2732812;3258624
2607802;Itaquitinga (PE);138020;137402;160857;189704;223249
2607901;Jaboatão dos Guararapes (PE);15155644;14644558;16133556;18514598;20281298
2607950;Jaqueira (PE);100929;102742;111801;124767;129334
2608008;Jataúba (PE);134584;143349;154862;166513;192384
2608057;Jatobá (PE);132251;140164;153793;161439;183614
2608107;João Alfredo (PE);290882;293275;316644;333326;354879
2608206;Joaquim Nabuco (PE);185052;188148;181310;167790;164491
2608255;Jucati (PE);117532;124970;129270;128677;142790
2608305;Jupi (PE);156231;165240;214224;205888;247150
2608404;Jurema (PE);110262;113755;132840;135762;146166
2608453;Lagoa do Carro (PE);279118;266055;300635;296864;327921
2608503;Lagoa de Itaenga (PE);355379;464204;482859;444480;551074
2608602;Lagoa do Ouro (PE);120068;128919;139223;137606;150180
2608701;Lagoa dos Gatos (PE);114156;117449;135443;150140;168831
2608750;Lagoa Grande (PE);384123;387064;456844;514911;713609
2608800;Lajedo (PE);497826;505995;585576;692122;706467
2608909;Limoeiro (PE);796794;776898;838343;879347;991140
2609006;Macaparana (PE);278065;285843;283578;316671;359208
2609105;Machados (PE);192086;202490;216295;239371;271714
2609154;Manari (PE);132867;144866;139153;162688;183154
2609204;Maraial (PE);87289;94348;92490;98382;110045
2609303;Mirandiba (PE);155292;152041;163406;202095;221207
2609402;Moreno (PE);691530;771462;892506;973955;1118309
2609501;Nazaré da Mata (PE);558647;587929;688468;707308;777087
2609600;Olinda (PE);5524358;5414452;5788250;6430542;7024917
2609709;Orobó (PE);353878;371057;398794;470897;582870
2609808;Orocó (PE);186316;173815;186448;186877;192309
2609907;Ouricuri (PE);712402;716376;780513;856599;1016704
2610004;Palmares (PE);859445;850533;924146;1061835;1156052
2610103;Palmeirina (PE);72697;75112;79959;84020;91362
2610202;Panelas (PE);196905;211055;229556;249258;239945
2610301;Paranatama (PE);219608;214356;285773;264237;306364
2610400;Parnamirim (PE);192621;199391;213190;249781;268156
2610509;Passira (PE);232538;234325;264547;284208;293500
2610608;Paudalho (PE);868525;836293;926328;1042985;1151981
2610707;Paulista (PE);5069422;4939669;5591652;6393106;6999013
2610806;Pedra (PE);242611;259390;306398;353679;426036
2610905;Pesqueira (PE);732154;774355;869651;967517;1082144
2611002;Petrolândia (PE);1462418;1764766;1675876;1499748;1568603
2611101;Petrolina (PE);7137560;7079376;7994040;8834261;10577530
2611200;Poção (PE);90142;91996;102107;121516;132807
2611309;Pombos (PE);403822;401932;532583;583030;635845
2611408;Primavera (PE);165871;223763;291696;275308;320399
2611507;Quipapá (PE);184578;185371;192325;195626;211463
2611533;Quixaba (PE);56198;56929;67064;72509;75902
2611606;Recife (PE);53477669;49497048;54970302;60078764;66351305
2611705;Riacho das Almas (PE);199237;219344;260563;286998;289327
2611804;Ribeirão (PE);432568;490575;576407;562388;601649
2611903;Rio Formoso (PE);275272;321062;379871;369563;374545
2612000;Sairé (PE);134526;166933;176225;214022;204199
2612109;Salgadinho (PE);76373;81526;80938;69834;76619
2612208;Salgueiro (PE);975936;969253;1002105;1380862;1389969
2612307;Saloá (PE);148188;156672;171051;195910;251854
2612406;Sanharó (PE);210825;218558;248264;248472;269694
2612455;Santa Cruz (PE);119781;130849;133592;155452;156125
2612471;Santa Cruz da Baixa Verde (PE);100321;104945;113554;130227;143723
2612505;Santa Cruz do Capibaribe (PE);1734719;1765799;1925734;1924164;2125695
2612554;Santa Filomena (PE);100976;109854;111830;119283;133150
2612604;Santa Maria da Boa Vista (PE);647268;594509;564000;610413;781893
2612703;Santa Maria do Cambucá (PE);112893;113534;122262;137961;151435
2612802;Santa Terezinha (PE);92575;97654;114824;114031;122739
2612901;São Benedito do Sul (PE);104326;106895;117017;125362;129076
2613008;São Bento do Una (PE);1277816;1329672;1485706;1589736;1909078
2613107;São Caitano (PE);388184;405963;447679;542553;575982
2613206;São João (PE);233734;250269;390211;293432;374387
2613305;São Joaquim do Monte (PE);163642;171034;185467;193748;258411
2613404;São José da Coroa Grande (PE);248038;257672;291007;358491;389471
2613503;São José do Belmonte (PE);290107;301990;341544;397691;529903
2613602;São José do Egito (PE);411235;403604;441117;457227;471426
2613701;São Lourenço da Mata (PE);1214865;1295527;1444200;1549070;1791059
2613800;São Vicente Férrer (PE);272360;214594;209528;302256;384212
2613909;Serra Talhada (PE);1488492;1512687;1693347;1903947;2003113
2614006;Serrita (PE);138026;147688;161153;175837;195989
2614105;Sertânia (PE);555501;368687;367389;372222;404067
2614204;Sirinhaém (PE);512850;641974;722495;732787;861417
2614303;Moreilândia (PE);86369;91262;90987;93144;106462
2614402;Solidão (PE);46335;48804;56661;61669;63051
2614501;Surubim (PE);804828;824127;915558;968591;1131954
2614600;Tabira (PE);283792;281326;314903;319694;358223
2614709;Tacaimbó (PE);194985;153683;149159;198366;221749
2614808;Tacaratu (PE);182364;204481;251978;240652;262198
2614857;Tamandaré (PE);331617;341413;395834;408348;432297
2615003;Taquaritinga do Norte (PE);306420;296350;334642;366126;402088
2615102;Terezinha (PE);64607;68556;75618;76191;91621
2615201;Terra Nova (PE);73265;82903;95262;115451;125359
2615300;Timbaúba (PE);690957;712976;746607;901620;905265
2615409;Toritama (PE);710556;671818;764572;768527;812755
2615508;Tracunhaém (PE);140454;149522;176619;184770;198570
2615607;Trindade (PE);359356;353114;419024;640192;654211
2615706;Triunfo (PE);148914;150016;157358;177203;202205
2615805;Tupanatinga (PE);198515;210819;227130;272241;275931
2615904;Tuparetama (PE);82079;79350;89139;91119;95042
2616001;Venturosa (PE);211438;226370;247349;248461;291065
2616100;Verdejante (PE);77953;73539;80931;89661;103221
2616183;Vertente do Lério (PE);65421;72094;74060;92448;93452
2616209;Vertentes (PE);192428;188227;194511;212448;228836
